t_s,C_center
127290.000000,0.187531
127295.000000,0.187527
127300.000000,0.187523
127305.000000,0.187519
127310.000000,0.187515
127315.000000,0.187511
127320.000000,0.187507
127325.000000,0.187503
127330.000000,0.187499
127335.000000,0.187495
127340.000000,0.187491
127345.000000,0.187487
127350.000000,0.187483
127355.000000,0.187480
127360.000000,0.187476
127365.000000,0.187472
127370.000000,0.187468
127375.000000,0.187464
127380.000000,0.187460
127385.000000,0.187456
127390.000000,0.187452
127395.000000,0.187448
127400.000000,0.187444
127405.000000,0.187440
127410.000000,0.187436
127415.000000,0.187432
127420.000000,0.187429
127425.000000,0.187425
127430.000000,0.187421
127435.000000,0.187417
127440.000000,0.187413
127445.000000,0.187409
127450.000000,0.187405
127455.000000,0.187401
127460.000000,0.187397
127465.000000,0.187393
127470.000000,0.187389
127475.000000,0.187385
127480.000000,0.187382
127485.000000,0.187378
127490.000000,0.187374
127495.000000,0.187370
127500.000000,0.187366
127505.000000,0.187362
127510.000000,0.187358
127515.000000,0.187354
127520.000000,0.187350
127525.000000,0.187346
127530.000000,0.187342
127535.000000,0.187339
127540.000000,0.187335
127545.000000,0.187331
127550.000000,0.187327
127555.000000,0.187323
127560.000000,0.187319
127565.000000,0.187315
127570.000000,0.187311
127575.000000,0.187307
127580.000000,0.187303
127585.000000,0.187299
127590.000000,0.187296
127595.000000,0.187292
127600.000000,0.187288
127605.000000,0.187284
127610.000000,0.187280
127615.000000,0.187276
127620.000000,0.187272
127625.000000,0.187268
127630.000000,0.187264
127635.000000,0.187260
127640.000000,0.187257
127645.000000,0.187253
127650.000000,0.187249
127655.000000,0.187245
127660.000000,0.187241
127665.000000,0.187237
127670.000000,0.187233
127675.000000,0.187229
127680.000000,0.187225
127685.000000,0.187221
127690.000000,0.187218
127695.000000,0.187214
127700.000000,0.187210
127705.000000,0.187206
127710.000000,0.187202
127715.000000,0.187198
127720.000000,0.187194
127725.000000,0.187190
127730.000000,0.187186
127735.000000,0.187182
127740.000000,0.187179
127745.000000,0.187175
127750.000000,0.187171
127755.000000,0.187167
127760.000000,0.187163
127765.000000,0.187159
127770.000000,0.187155
127775.000000,0.187151
127780.000000,0.187147
127785.000000,0.187143
127790.000000,0.187140
127795.000000,0.187136
127800.000000,0.187132
127805.000000,0.187128
127810.000000,0.187124
127815.000000,0.187120
127820.000000,0.187116
127825.000000,0.187112
127830.000000,0.187108
127835.000000,0.187105
127840.000000,0.187101
127845.000000,0.187097
127850.000000,0.187093
127855.000000,0.187089
127860.000000,0.187085
127865.000000,0.187081
127870.000000,0.187077
127875.000000,0.187073
127880.000000,0.187070
127885.000000,0.187066
127890.000000,0.187062
127895.000000,0.187058
127900.000000,0.187054
127905.000000,0.187050
127910.000000,0.187046
127915.000000,0.187042
127920.000000,0.187038
127925.000000,0.187035
127930.000000,0.187031
127935.000000,0.187027
127940.000000,0.187023
127945.000000,0.187019
127950.000000,0.187015
127955.000000,0.187011
127960.000000,0.187007
127965.000000,0.187004
127970.000000,0.187000
127975.000000,0.186996
127980.000000,0.186992
127985.000000,0.186988
127990.000000,0.186984
127995.000000,0.186980
128000.000000,0.186976
128005.000000,0.186973
128010.000000,0.186969
128015.000000,0.186965
128020.000000,0.186961
128025.000000,0.186957
128030.000000,0.186953
128035.000000,0.186949
128040.000000,0.186945
128045.000000,0.186942
128050.000000,0.186938
128055.000000,0.186934
128060.000000,0.186930
128065.000000,0.186926
128070.000000,0.186922
128075.000000,0.186918
128080.000000,0.186914
128085.000000,0.186911
128090.000000,0.186907
128095.000000,0.186903
128100.000000,0.186899
128105.000000,0.186895
128110.000000,0.186891
128115.000000,0.186887
128120.000000,0.186883
128125.000000,0.186880
128130.000000,0.186876
128135.000000,0.186872
128140.000000,0.186868
128145.000000,0.186864
128150.000000,0.186860
128155.000000,0.186856
128160.000000,0.186852
128165.000000,0.186849
128170.000000,0.186845
128175.000000,0.186841
128180.000000,0.186837
128185.000000,0.186833
128190.000000,0.186829
128195.000000,0.186825
128200.000000,0.186822
128205.000000,0.186818
128210.000000,0.186814
128215.000000,0.186810
128220.000000,0.186806
128225.000000,0.186802
128230.000000,0.186798
128235.000000,0.186794
128240.000000,0.186791
128245.000000,0.186787
128250.000000,0.186783
128255.000000,0.186779
128260.000000,0.186775
128265.000000,0.186771
128270.000000,0.186767
128275.000000,0.186764
128280.000000,0.186760
128285.000000,0.186756
128290.000000,0.186752
128295.000000,0.186748
128300.000000,0.186744
128305.000000,0.186740
128310.000000,0.186737
128315.000000,0.186733
128320.000000,0.186729
128325.000000,0.186725
128330.000000,0.186721
128335.000000,0.186717
128340.000000,0.186713
128345.000000,0.186710
128350.000000,0.186706
128355.000000,0.186702
128360.000000,0.186698
128365.000000,0.186694
128370.000000,0.186690
128375.000000,0.186686
128380.000000,0.186683
128385.000000,0.186679
128390.000000,0.186675
128395.000000,0.186671
128400.000000,0.186667
128405.000000,0.186663
128410.000000,0.186659
128415.000000,0.186656
128420.000000,0.186652
128425.000000,0.186648
128430.000000,0.186644
128435.000000,0.186640
128440.000000,0.186636
128445.000000,0.186633
128450.000000,0.186629
128455.000000,0.186625
128460.000000,0.186621
128465.000000,0.186617
128470.000000,0.186613
128475.000000,0.186609
128480.000000,0.186606
128485.000000,0.186602
128490.000000,0.186598
128495.000000,0.186594
128500.000000,0.186590
128505.000000,0.186586
128510.000000,0.186582
128515.000000,0.186579
128520.000000,0.186575
128525.000000,0.186571
128530.000000,0.186567
128535.000000,0.186563
128540.000000,0.186559
128545.000000,0.186556
128550.000000,0.186552
128555.000000,0.186548
128560.000000,0.186544
128565.000000,0.186540
128570.000000,0.186536
128575.000000,0.186533
128580.000000,0.186529
128585.000000,0.186525
128590.000000,0.186521
128595.000000,0.186517
128600.000000,0.186513
128605.000000,0.186509
128610.000000,0.186506
128615.000000,0.186502
128620.000000,0.186498
128625.000000,0.186494
128630.000000,0.186490
128635.000000,0.186486
128640.000000,0.186483
128645.000000,0.186479
128650.000000,0.186475
128655.000000,0.186471
128660.000000,0.186467
128665.000000,0.186463
128670.000000,0.186460
128675.000000,0.186456
128680.000000,0.186452
128685.000000,0.186448
128690.000000,0.186444
128695.000000,0.186440
128700.000000,0.186437
128705.000000,0.186433
128710.000000,0.186429
128715.000000,0.186425
128720.000000,0.186421
128725.000000,0.186417
128730.000000,0.186414
128735.000000,0.186410
128740.000000,0.186406
128745.000000,0.186402
128750.000000,0.186398
128755.000000,0.186394
128760.000000,0.186391
128765.000000,0.186387
128770.000000,0.186383
128775.000000,0.186379
128780.000000,0.186375
128785.000000,0.186371
128790.000000,0.186368
128795.000000,0.186364
128800.000000,0.186360
128805.000000,0.186356
128810.000000,0.186352
128815.000000,0.186349
128820.000000,0.186345
128825.000000,0.186341
128830.000000,0.186337
128835.000000,0.186333
128840.000000,0.186329
128845.000000,0.186326
128850.000000,0.186322
128855.000000,0.186318
128860.000000,0.186314
128865.000000,0.186310
128870.000000,0.186306
128875.000000,0.186303
128880.000000,0.186299
128885.000000,0.186295
128890.000000,0.186291
128895.000000,0.186287
128900.000000,0.186284
128905.000000,0.186280
128910.000000,0.186276
128915.000000,0.186272
128920.000000,0.186268
128925.000000,0.186264
128930.000000,0.186261
128935.000000,0.186257
128940.000000,0.186253
128945.000000,0.186249
128950.000000,0.186245
128955.000000,0.186242
128960.000000,0.186238
128965.000000,0.186234
128970.000000,0.186230
128975.000000,0.186226
128980.000000,0.186222
128985.000000,0.186219
128990.000000,0.186215
128995.000000,0.186211
129000.000000,0.186207
129005.000000,0.186203
129010.000000,0.186200
129015.000000,0.186196
129020.000000,0.186192
129025.000000,0.186188
129030.000000,0.186184
129035.000000,0.186181
129040.000000,0.186177
129045.000000,0.186173
129050.000000,0.186169
129055.000000,0.186165
129060.000000,0.186161
129065.000000,0.186158
129070.000000,0.186154
129075.000000,0.186150
129080.000000,0.186146
129085.000000,0.186142
129090.000000,0.186139
129095.000000,0.186135
129100.000000,0.186131
129105.000000,0.186127
129110.000000,0.186123
129115.000000,0.186120
129120.000000,0.186116
129125.000000,0.186112
129130.000000,0.186108
129135.000000,0.186104
129140.000000,0.186101
129145.000000,0.186097
129150.000000,0.186093
129155.000000,0.186089
129160.000000,0.186085
129165.000000,0.186082
129170.000000,0.186078
129175.000000,0.186074
129180.000000,0.186070
129185.000000,0.186066
129190.000000,0.186063
129195.000000,0.186059
129200.000000,0.186055
129205.000000,0.186051
129210.000000,0.186047
129215.000000,0.186044
129220.000000,0.186040
129225.000000,0.186036
129230.000000,0.186032
129235.000000,0.186028
129240.000000,0.186025
129245.000000,0.186021
129250.000000,0.186017
129255.000000,0.186013
129260.000000,0.186009
129265.000000,0.186006
129270.000000,0.186002
129275.000000,0.185998
129280.000000,0.185994
129285.000000,0.185990
129290.000000,0.185987
129295.000000,0.185983
129300.000000,0.185979
129305.000000,0.185975
129310.000000,0.185971
129315.000000,0.185968
129320.000000,0.185964
129325.000000,0.185960
129330.000000,0.185956
129335.000000,0.185952
129340.000000,0.185949
129345.000000,0.185945
129350.000000,0.185941
129355.000000,0.185937
129360.000000,0.185933
129365.000000,0.185930
129370.000000,0.185926
129375.000000,0.185922
129380.000000,0.185918
129385.000000,0.185915
129390.000000,0.185911
129395.000000,0.185907
129400.000000,0.185903
129405.000000,0.185899
129410.000000,0.185896
129415.000000,0.185892
129420.000000,0.185888
129425.000000,0.185884
129430.000000,0.185880
129435.000000,0.185877
129440.000000,0.185873
129445.000000,0.185869
129450.000000,0.185865
129455.000000,0.185862
129460.000000,0.185858
129465.000000,0.185854
129470.000000,0.185850
129475.000000,0.185846
129480.000000,0.185843
129485.000000,0.185839
129490.000000,0.185835
129495.000000,0.185831
129500.000000,0.185827
129505.000000,0.185824
129510.000000,0.185820
129515.000000,0.185816
129520.000000,0.185812
129525.000000,0.185809
129530.000000,0.185805
129535.000000,0.185801
129540.000000,0.185797
129545.000000,0.185793
129550.000000,0.185790
129555.000000,0.185786
129560.000000,0.185782
129565.000000,0.185778
129570.000000,0.185775
129575.000000,0.185771
129580.000000,0.185767
129585.000000,0.185763
129590.000000,0.185759
129595.000000,0.185756
129600.000000,0.185752
129605.000000,0.185748
129610.000000,0.185744
129615.000000,0.185741
129620.000000,0.185737
129625.000000,0.185733
129630.000000,0.185729
129635.000000,0.185726
129640.000000,0.185722
129645.000000,0.185718
129650.000000,0.185714
129655.000000,0.185710
129660.000000,0.185707
129665.000000,0.185703
129670.000000,0.185699
129675.000000,0.185695
129680.000000,0.185692
129685.000000,0.185688
129690.000000,0.185684
129695.000000,0.185680
129700.000000,0.185676
129705.000000,0.185673
129710.000000,0.185669
129715.000000,0.185665
129720.000000,0.185661
129725.000000,0.185658
129730.000000,0.185654
129735.000000,0.185650
129740.000000,0.185646
129745.000000,0.185643
129750.000000,0.185639
129755.000000,0.185635
129760.000000,0.185631
129765.000000,0.185628
129770.000000,0.185624
129775.000000,0.185620
129780.000000,0.185616
129785.000000,0.185612
129790.000000,0.185609
129795.000000,0.185605
129800.000000,0.185601
129805.000000,0.185597
129810.000000,0.185594
129815.000000,0.185590
129820.000000,0.185586
129825.000000,0.185582
129830.000000,0.185579
129835.000000,0.185575
129840.000000,0.185571
129845.000000,0.185567
129850.000000,0.185564
129855.000000,0.185560
129860.000000,0.185556
129865.000000,0.185552
129870.000000,0.185549
129875.000000,0.185545
129880.000000,0.185541
129885.000000,0.185537
129890.000000,0.185534
129895.000000,0.185530
129900.000000,0.185526
129905.000000,0.185522
129910.000000,0.185518
129915.000000,0.185515
129920.000000,0.185511
129925.000000,0.185507
129930.000000,0.185503
129935.000000,0.185500
129940.000000,0.185496
129945.000000,0.185492
129950.000000,0.185488
129955.000000,0.185485
129960.000000,0.185481
129965.000000,0.185477
129970.000000,0.185473
129975.000000,0.185470
129980.000000,0.185466
129985.000000,0.185462
129990.000000,0.185458
129995.000000,0.185455
130000.000000,0.185451
130005.000000,0.185447
130010.000000,0.185443
130015.000000,0.185440
130020.000000,0.185436
130025.000000,0.185432
130030.000000,0.185428
130035.000000,0.185425
130040.000000,0.185421
130045.000000,0.185417
130050.000000,0.185413
130055.000000,0.185410
130060.000000,0.185406
130065.000000,0.185402
130070.000000,0.185398
130075.000000,0.185395
130080.000000,0.185391
130085.000000,0.185387
130090.000000,0.185383
130095.000000,0.185380
130100.000000,0.185376
130105.000000,0.185372
130110.000000,0.185369
130115.000000,0.185365
130120.000000,0.185361
130125.000000,0.185357
130130.000000,0.185354
130135.000000,0.185350
130140.000000,0.185346
130145.000000,0.185342
130150.000000,0.185339
130155.000000,0.185335
130160.000000,0.185331
130165.000000,0.185327
130170.000000,0.185324
130175.000000,0.185320
130180.000000,0.185316
130185.000000,0.185312
130190.000000,0.185309
130195.000000,0.185305
130200.000000,0.185301
130205.000000,0.185297
130210.000000,0.185294
130215.000000,0.185290
130220.000000,0.185286
130225.000000,0.185283
130230.000000,0.185279
130235.000000,0.185275
130240.000000,0.185271
130245.000000,0.185268
130250.000000,0.185264
130255.000000,0.185260
130260.000000,0.185256
130265.000000,0.185253
130270.000000,0.185249
130275.000000,0.185245
130280.000000,0.185241
130285.000000,0.185238
130290.000000,0.185234
130295.000000,0.185230
130300.000000,0.185227
130305.000000,0.185223
130310.000000,0.185219
130315.000000,0.185215
130320.000000,0.185212
130325.000000,0.185208
130330.000000,0.185204
130335.000000,0.185200
130340.000000,0.185197
130345.000000,0.185193
130350.000000,0.185189
130355.000000,0.185185
130360.000000,0.185182
130365.000000,0.185178
130370.000000,0.185174
130375.000000,0.185171
130380.000000,0.185167
130385.000000,0.185163
130390.000000,0.185159
130395.000000,0.185156
130400.000000,0.185152
130405.000000,0.185148
130410.000000,0.185144
130415.000000,0.185141
130420.000000,0.185137
130425.000000,0.185133
130430.000000,0.185130
130435.000000,0.185126
130440.000000,0.185122
130445.000000,0.185118
130450.000000,0.185115
130455.000000,0.185111
130460.000000,0.185107
130465.000000,0.185104
130470.000000,0.185100
130475.000000,0.185096
130480.000000,0.185092
130485.000000,0.185089
130490.000000,0.185085
130495.000000,0.185081
130500.000000,0.185078
130505.000000,0.185074
130510.000000,0.185070
130515.000000,0.185066
130520.000000,0.185063
130525.000000,0.185059
130530.000000,0.185055
130535.000000,0.185051
130540.000000,0.185048
130545.000000,0.185044
130550.000000,0.185040
130555.000000,0.185037
130560.000000,0.185033
130565.000000,0.185029
130570.000000,0.185025
130575.000000,0.185022
130580.000000,0.185018
130585.000000,0.185014
130590.000000,0.185011
130595.000000,0.185007
130600.000000,0.185003
130605.000000,0.184999
130610.000000,0.184996
130615.000000,0.184992
130620.000000,0.184988
130625.000000,0.184985
130630.000000,0.184981
130635.000000,0.184977
130640.000000,0.184974
130645.000000,0.184970
130650.000000,0.184966
130655.000000,0.184962
130660.000000,0.184959
130665.000000,0.184955
130670.000000,0.184951
130675.000000,0.184948
130680.000000,0.184944
130685.000000,0.184940
130690.000000,0.184936
130695.000000,0.184933
130700.000000,0.184929
130705.000000,0.184925
130710.000000,0.184922
130715.000000,0.184918
130720.000000,0.184914
130725.000000,0.184910
130730.000000,0.184907
130735.000000,0.184903
130740.000000,0.184899
130745.000000,0.184896
130750.000000,0.184892
130755.000000,0.184888
130760.000000,0.184885
130765.000000,0.184881
130770.000000,0.184877
130775.000000,0.184873
130780.000000,0.184870
130785.000000,0.184866
130790.000000,0.184862
130795.000000,0.184859
130800.000000,0.184855
130805.000000,0.184851
130810.000000,0.184848
130815.000000,0.184844
130820.000000,0.184840
130825.000000,0.184836
130830.000000,0.184833
130835.000000,0.184829
130840.000000,0.184825
130845.000000,0.184822
130850.000000,0.184818
130855.000000,0.184814
130860.000000,0.184811
130865.000000,0.184807
130870.000000,0.184803
130875.000000,0.184799
130880.000000,0.184796
130885.000000,0.184792
130890.000000,0.184788
130895.000000,0.184785
130900.000000,0.184781
130905.000000,0.184777
130910.000000,0.184774
130915.000000,0.184770
130920.000000,0.184766
130925.000000,0.184763
130930.000000,0.184759
130935.000000,0.184755
130940.000000,0.184751
130945.000000,0.184748
130950.000000,0.184744
130955.000000,0.184740
130960.000000,0.184737
130965.000000,0.184733
130970.000000,0.184729
130975.000000,0.184726
130980.000000,0.184722
130985.000000,0.184718
130990.000000,0.184715
130995.000000,0.184711
131000.000000,0.184707
131005.000000,0.184703
131010.000000,0.184700
131015.000000,0.184696
131020.000000,0.184692
131025.000000,0.184689
131030.000000,0.184685
131035.000000,0.184681
131040.000000,0.184678
131045.000000,0.184674
131050.000000,0.184670
131055.000000,0.184667
131060.000000,0.184663
131065.000000,0.184659
131070.000000,0.184656
131075.000000,0.184652
131080.000000,0.184648
131085.000000,0.184645
131090.000000,0.184641
131095.000000,0.184637
131100.000000,0.184633
131105.000000,0.184630
131110.000000,0.184626
131115.000000,0.184622
131120.000000,0.184619
131125.000000,0.184615
131130.000000,0.184611
131135.000000,0.184608
131140.000000,0.184604
131145.000000,0.184600
131150.000000,0.184597
131155.000000,0.184593
131160.000000,0.184589
131165.000000,0.184586
131170.000000,0.184582
131175.000000,0.184578
131180.000000,0.184575
131185.000000,0.184571
131190.000000,0.184567
131195.000000,0.184564
131200.000000,0.184560
131205.000000,0.184556
131210.000000,0.184553
131215.000000,0.184549
131220.000000,0.184545
131225.000000,0.184542
131230.000000,0.184538
131235.000000,0.184534
131240.000000,0.184531
131245.000000,0.184527
131250.000000,0.184523
131255.000000,0.184519
131260.000000,0.184516
131265.000000,0.184512
131270.000000,0.184508
131275.000000,0.184505
131280.000000,0.184501
131285.000000,0.184497
131290.000000,0.184494
131295.000000,0.184490
131300.000000,0.184486
131305.000000,0.184483
131310.000000,0.184479
131315.000000,0.184475
131320.000000,0.184472
131325.000000,0.184468
131330.000000,0.184464
131335.000000,0.184461
131340.000000,0.184457
131345.000000,0.184453
131350.000000,0.184450
131355.000000,0.184446
131360.000000,0.184442
131365.000000,0.184439
131370.000000,0.184435
131375.000000,0.184431
131380.000000,0.184428
131385.000000,0.184424
131390.000000,0.184420
131395.000000,0.184417
131400.000000,0.184413
131405.000000,0.184409
131410.000000,0.184406
131415.000000,0.184402
131420.000000,0.184398
131425.000000,0.184395
131430.000000,0.184391
131435.000000,0.184387
131440.000000,0.184384
131445.000000,0.184380
131450.000000,0.184376
131455.000000,0.184373
131460.000000,0.184369
131465.000000,0.184366
131470.000000,0.184362
131475.000000,0.184358
131480.000000,0.184355
131485.000000,0.184351
131490.000000,0.184347
131495.000000,0.184344
131500.000000,0.184340
131505.000000,0.184336
131510.000000,0.184333
131515.000000,0.184329
131520.000000,0.184325
131525.000000,0.184322
131530.000000,0.184318
131535.000000,0.184314
131540.000000,0.184311
131545.000000,0.184307
131550.000000,0.184303
131555.000000,0.184300
131560.000000,0.184296
131565.000000,0.184292
131570.000000,0.184289
131575.000000,0.184285
131580.000000,0.184281
131585.000000,0.184278
131590.000000,0.184274
131595.000000,0.184270
131600.000000,0.184267
131605.000000,0.184263
131610.000000,0.184260
131615.000000,0.184256
131620.000000,0.184252
131625.000000,0.184249
131630.000000,0.184245
131635.000000,0.184241
131640.000000,0.184238
131645.000000,0.184234
131650.000000,0.184230
131655.000000,0.184227
131660.000000,0.184223
131665.000000,0.184219
131670.000000,0.184216
131675.000000,0.184212
131680.000000,0.184208
131685.000000,0.184205
131690.000000,0.184201
131695.000000,0.184197
131700.000000,0.184194
131705.000000,0.184190
131710.000000,0.184187
131715.000000,0.184183
131720.000000,0.184179
131725.000000,0.184176
131730.000000,0.184172
131735.000000,0.184168
131740.000000,0.184165
131745.000000,0.184161
131750.000000,0.184157
131755.000000,0.184154
131760.000000,0.184150
131765.000000,0.184146
131770.000000,0.184143
131775.000000,0.184139
131780.000000,0.184136
131785.000000,0.184132
131790.000000,0.184128
131795.000000,0.184125
131800.000000,0.184121
131805.000000,0.184117
131810.000000,0.184114
131815.000000,0.184110
131820.000000,0.184106
131825.000000,0.184103
131830.000000,0.184099
131835.000000,0.184096
131840.000000,0.184092
131845.000000,0.184088
131850.000000,0.184085
131855.000000,0.184081
131860.000000,0.184077
131865.000000,0.184074
131870.000000,0.184070
131875.000000,0.184066
131880.000000,0.184063
131885.000000,0.184059
131890.000000,0.184056
131895.000000,0.184052
131900.000000,0.184048
131905.000000,0.184045
131910.000000,0.184041
131915.000000,0.184037
131920.000000,0.184034
131925.000000,0.184030
131930.000000,0.184026
131935.000000,0.184023
131940.000000,0.184019
131945.000000,0.184016
131950.000000,0.184012
131955.000000,0.184008
131960.000000,0.184005
131965.000000,0.184001
131970.000000,0.183997
131975.000000,0.183994
131980.000000,0.183990
131985.000000,0.183987
131990.000000,0.183983
131995.000000,0.183979
132000.000000,0.183976
132005.000000,0.183972
132010.000000,0.183968
132015.000000,0.183965
132020.000000,0.183961
132025.000000,0.183958
132030.000000,0.183954
132035.000000,0.183950
132040.000000,0.183947
132045.000000,0.183943
132050.000000,0.183939
132055.000000,0.183936
132060.000000,0.183932
132065.000000,0.183929
132070.000000,0.183925
132075.000000,0.183921
132080.000000,0.183918
132085.000000,0.183914
132090.000000,0.183910
132095.000000,0.183907
132100.000000,0.183903
132105.000000,0.183900
132110.000000,0.183896
132115.000000,0.183892
132120.000000,0.183889
132125.000000,0.183885
132130.000000,0.183881
132135.000000,0.183878
132140.000000,0.183874
132145.000000,0.183871
132150.000000,0.183867
132155.000000,0.183863
132160.000000,0.183860
132165.000000,0.183856
132170.000000,0.183852
132175.000000,0.183849
132180.000000,0.183845
132185.000000,0.183842
132190.000000,0.183838
132195.000000,0.183834
132200.000000,0.183831
132205.000000,0.183827
132210.000000,0.183824
132215.000000,0.183820
132220.000000,0.183816
132225.000000,0.183813
132230.000000,0.183809
132235.000000,0.183805
132240.000000,0.183802
132245.000000,0.183798
132250.000000,0.183795
132255.000000,0.183791
132260.000000,0.183787
132265.000000,0.183784
132270.000000,0.183780
132275.000000,0.183777
132280.000000,0.183773
132285.000000,0.183769
132290.000000,0.183766
132295.000000,0.183762
132300.000000,0.183759
132305.000000,0.183755
132310.000000,0.183751
132315.000000,0.183748
132320.000000,0.183744
132325.000000,0.183740
132330.000000,0.183737
132335.000000,0.183733
132340.000000,0.183730
132345.000000,0.183726
132350.000000,0.183722
132355.000000,0.183719
132360.000000,0.183715
132365.000000,0.183712
132370.000000,0.183708
132375.000000,0.183704
132380.000000,0.183701
132385.000000,0.183697
132390.000000,0.183694
132395.000000,0.183690
132400.000000,0.183686
132405.000000,0.183683
132410.000000,0.183679
132415.000000,0.183676
132420.000000,0.183672
132425.000000,0.183668
132430.000000,0.183665
132435.000000,0.183661
132440.000000,0.183658
132445.000000,0.183654
132450.000000,0.183650
132455.000000,0.183647
132460.000000,0.183643
132465.000000,0.183640
132470.000000,0.183636
132475.000000,0.183632
132480.000000,0.183629
132485.000000,0.183625
132490.000000,0.183622
132495.000000,0.183618
132500.000000,0.183614
132505.000000,0.183611
132510.000000,0.183607
132515.000000,0.183604
132520.000000,0.183600
132525.000000,0.183596
132530.000000,0.183593
132535.000000,0.183589
132540.000000,0.183586
132545.000000,0.183582
132550.000000,0.183578
132555.000000,0.183575
132560.000000,0.183571
132565.000000,0.183568
132570.000000,0.183564
132575.000000,0.183560
132580.000000,0.183557
132585.000000,0.183553
132590.000000,0.183550
132595.000000,0.183546
132600.000000,0.183542
132605.000000,0.183539
132610.000000,0.183535
132615.000000,0.183532
132620.000000,0.183528
132625.000000,0.183524
132630.000000,0.183521
132635.000000,0.183517
132640.000000,0.183514
132645.000000,0.183510
132650.000000,0.183507
132655.000000,0.183503
132660.000000,0.183499
132665.000000,0.183496
132670.000000,0.183492
132675.000000,0.183489
132680.000000,0.183485
132685.000000,0.183481
132690.000000,0.183478
132695.000000,0.183474
132700.000000,0.183471
132705.000000,0.183467
132710.000000,0.183463
132715.000000,0.183460
132720.000000,0.183456
132725.000000,0.183453
132730.000000,0.183449
132735.000000,0.183446
132740.000000,0.183442
132745.000000,0.183438
132750.000000,0.183435
132755.000000,0.183431
132760.000000,0.183428
132765.000000,0.183424
132770.000000,0.183420
132775.000000,0.183417
132780.000000,0.183413
132785.000000,0.183410
132790.000000,0.183406
132795.000000,0.183403
132800.000000,0.183399
132805.000000,0.183395
132810.000000,0.183392
132815.000000,0.183388
132820.000000,0.183385
132825.000000,0.183381
132830.000000,0.183378
132835.000000,0.183374
132840.000000,0.183370
132845.000000,0.183367
132850.000000,0.183363
132855.000000,0.183360
132860.000000,0.183356
132865.000000,0.183352
132870.000000,0.183349
132875.000000,0.183345
132880.000000,0.183342
132885.000000,0.183338
132890.000000,0.183335
132895.000000,0.183331
132900.000000,0.183327
132905.000000,0.183324
132910.000000,0.183320
132915.000000,0.183317
132920.000000,0.183313
132925.000000,0.183310
132930.000000,0.183306
132935.000000,0.183302
132940.000000,0.183299
132945.000000,0.183295
132950.000000,0.183292
132955.000000,0.183288
132960.000000,0.183285
132965.000000,0.183281
132970.000000,0.183277
132975.000000,0.183274
132980.000000,0.183270
132985.000000,0.183267
132990.000000,0.183263
132995.000000,0.183260
133000.000000,0.183256
133005.000000,0.183252
133010.000000,0.183249
133015.000000,0.183245
133020.000000,0.183242
133025.000000,0.183238
133030.000000,0.183235
133035.000000,0.183231
133040.000000,0.183227
133045.000000,0.183224
133050.000000,0.183220
133055.000000,0.183217
133060.000000,0.183213
133065.000000,0.183210
133070.000000,0.183206
133075.000000,0.183202
133080.000000,0.183199
133085.000000,0.183195
133090.000000,0.183192
133095.000000,0.183188
133100.000000,0.183185
133105.000000,0.183181
133110.000000,0.183178
133115.000000,0.183174
133120.000000,0.183170
133125.000000,0.183167
133130.000000,0.183163
133135.000000,0.183160
133140.000000,0.183156
133145.000000,0.183153
133150.000000,0.183149
133155.000000,0.183145
133160.000000,0.183142
133165.000000,0.183138
133170.000000,0.183135
133175.000000,0.183131
133180.000000,0.183128
133185.000000,0.183124
133190.000000,0.183121
133195.000000,0.183117
133200.000000,0.183113
133205.000000,0.183110
133210.000000,0.183106
133215.000000,0.183103
133220.000000,0.183099
133225.000000,0.183096
133230.000000,0.183092
133235.000000,0.183089
133240.000000,0.183085
133245.000000,0.183081
133250.000000,0.183078
133255.000000,0.183074
133260.000000,0.183071
133265.000000,0.183067
133270.000000,0.183064
133275.000000,0.183060
133280.000000,0.183057
133285.000000,0.183053
133290.000000,0.183049
133295.000000,0.183046
133300.000000,0.183042
133305.000000,0.183039
133310.000000,0.183035
133315.000000,0.183032
133320.000000,0.183028
133325.000000,0.183025
133330.000000,0.183021
133335.000000,0.183018
133340.000000,0.183014
133345.000000,0.183010
133350.000000,0.183007
133355.000000,0.183003
133360.000000,0.183000
133365.000000,0.182996
133370.000000,0.182993
133375.000000,0.182989
133380.000000,0.182986
133385.000000,0.182982
133390.000000,0.182978
133395.000000,0.182975
133400.000000,0.182971
133405.000000,0.182968
133410.000000,0.182964
133415.000000,0.182961
133420.000000,0.182957
133425.000000,0.182954
133430.000000,0.182950
133435.000000,0.182947
133440.000000,0.182943
133445.000000,0.182939
133450.000000,0.182936
133455.000000,0.182932
133460.000000,0.182929
133465.000000,0.182925
133470.000000,0.182922
133475.000000,0.182918
133480.000000,0.182915
133485.000000,0.182911
133490.000000,0.182908
133495.000000,0.182904
133500.000000,0.182901
133505.000000,0.182897
133510.000000,0.182893
133515.000000,0.182890
133520.000000,0.182886
133525.000000,0.182883
133530.000000,0.182879
133535.000000,0.182876
133540.000000,0.182872
133545.000000,0.182869
133550.000000,0.182865
133555.000000,0.182862
133560.000000,0.182858
133565.000000,0.182855
133570.000000,0.182851
133575.000000,0.182847
133580.000000,0.182844
133585.000000,0.182840
133590.000000,0.182837
133595.000000,0.182833
133600.000000,0.182830
133605.000000,0.182826
133610.000000,0.182823
133615.000000,0.182819
133620.000000,0.182816
133625.000000,0.182812
133630.000000,0.182809
133635.000000,0.182805
133640.000000,0.182802
133645.000000,0.182798
